"time","ratio","lower_ci","upper_ci","lower_env","upper_env"
2440,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2441,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2442,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2443,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2444,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2445,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2446,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2447,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2448,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2449,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2450,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2451,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2452,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2453,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2454,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2455,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2456,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2457,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2458,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2459,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2460,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2461,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2462,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2463,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2464,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2465,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2466,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2467,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2468,1.19861694269353,1.00528598596077,1.42912822358598,0.869268207278435,1.16745238208101
2469,1.18325005881285,0.990604251406842,1.41336027953871,0.867324692555694,1.16742103458979
2470,1.18325005881285,0.990604251406842,1.41336027953871,0.867324692555694,1.16742103458979
2471,1.18325005881285,0.990604251406842,1.41336027953871,0.867324692555694,1.16742103458979
2472,1.18325005881285,0.990604251406842,1.41336027953871,0.867324692555694,1.16742103458979
2473,1.18325005881285,0.990604251406842,1.41336027953871,0.867324692555694,1.16742103458979
2474,1.18325005881285,0.990604251406842,1.41336027953871,0.867324692555694,1.16742103458979
2475,1.18325005881285,0.990604251406842,1.41336027953871,0.867324692555694,1.16742103458979
2476,1.18325005881285,0.990604251406842,1.41336027953871,0.867324692555694,1.16742103458979
2477,1.18325005881285,0.990604251406842,1.41336027953871,0.867324692555694,1.16742103458979
2478,1.18325005881285,0.990604251406842,1.41336027953871,0.867324692555694,1.16742103458979
2479,1.18325005881285,0.990604251406842,1.41336027953871,0.867324692555694,1.16742103458979
2480,1.18325005881285,0.990604251406842,1.41336027953871,0.867324692555694,1.16742103458979
2481,1.18325005881285,0.990604251406842,1.41336027953871,0.867324692555694,1.16742103458979
2482,1.18325005881285,0.990604251406842,1.41336027953871,0.867324692555694,1.16742103458979
2483,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2484,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2485,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2486,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2487,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2488,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2489,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2490,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2491,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2492,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2493,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2494,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2495,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2496,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2497,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2498,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2499,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2500,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2501,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2502,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2503,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2504,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2505,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2506,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2507,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2508,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2509,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2510,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2511,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2512,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2513,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2514,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2515,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2516,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2517,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2518,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2519,1.16788317493216,0.97594433514494,1.39757060026078,0.862598400748459,1.17042759188184
2520,1.16788317493216,0.97594433514494,1.39757060026078,0.857604633222818,1.1788306413684
2521,1.16788317493216,0.97594433514494,1.39757060026078,0.857604633222818,1.1788306413684
2522,1.16788317493216,0.97594433514494,1.39757060026078,0.857604633222818,1.1788306413684
2523,1.16788317493216,0.97594433514494,1.39757060026078,0.857604633222818,1.1788306413684
2524,1.16788317493216,0.97594433514494,1.39757060026078,0.857604633222818,1.1788306413684
2525,1.16788317493216,0.97594433514494,1.39757060026078,0.857604633222818,1.1788306413684
2526,1.16788317493216,0.97594433514494,1.39757060026078,0.857604633222818,1.1788306413684
2527,1.16788317493216,0.97594433514494,1.39757060026078,0.857604633222818,1.1788306413684
2528,1.16788317493216,0.97594433514494,1.39757060026078,0.857604633222818,1.1788306413684
2529,1.16788317493216,0.97594433514494,1.39757060026078,0.857604633222818,1.1788306413684
2530,1.16788317493216,0.97594433514494,1.39757060026078,0.857604633222818,1.1788306413684
